41,36,99,50,21,69,71,1,75,12,9,54,42,39,33,44,34,16,53,52,46,91,89,55,58,13,57,32,92,18,4,68,63,97,67,14,78,3,85,10,65,88,76,24,59,35,79,47,95,82,20,84,2,93,31,81,77,27,96,6,87,62,100,8,38,11,23,66,40,61,5,90,25,43,48,86,19,60,73,51,72,98,7,17,83,28,15,37,29,45,26,70,22,80,56,30,94,74,64,49
23,26,28,100,56,73,94,15,60,19,29,93,37,77,86,90,27,96,74,51,8,48,45,40,38,30,17,25,98,6,49,70,81,7,22,5,87,64,43,80,2,31,62,61,11,72,83,66,58,18,84,55,53,13,89,16,95,52,57,39,47,63,21,68,85,4,34,24,69,33,71,20,75,36,1,91,65,92,59,46,76,78,12,35,10,99,54,9,88,82,3,67,50,79,41,44,97,42,14,32
28,80,73,56,48,31,43,26,17,70,74,61,86,60,11,90,87,93,8,6,23,15,77,5,94,64,37,100,7,51,22,25,49,27,30,19,81,66,2,40,38,72,83,29,98,62,45,96,67,63,97,91,92,39,16,10,21,33,78,89,34,76,68,53,9,82,71,75,50,47,88,35,58,59,46,42,3,99,24,55,36,44,13,84,18,1,65,14,41,85,32,52,4,79,20,54,12,69,95,57
42,4,91,34,75,32,14,46,55,78,63,50,33,13,89,9,92,3,16,54,53,39,44,36,1,84,85,67,68,18,20,24,76,21,58,71,97,41,95,65,57,99,10,52,69,59,47,12,88,35,82,79,29,93,27,43,90,26,56,6,45,64,40,37,17,86,31,5,19,74,48,15,96,66,23,30,8,2,87,81,70,25,100,7,28,49,73,80,22,60,77,72,61,38,98,94,62,11,51,83
50,10,57,84,52,41,59,89,67,35,13,58,24,97,18,82,91,53,42,78,21,44,92,63,4,36,47,3,71,68,9,88,12,76,34,14,75,39,99,69,32,79,65,55,85,95,54,1,33,46,20,16,74,94,100,96,31,40,98,8,26,5,49,30,37,70,66,11,43,87,23,81,61,93,83,7,45,17,80,22,56,28,90,48,73,51,86,77,64,25,38,15,29,27,60,72,2,6,62,19
45,66,83,19,56,17,40,15,90,28,2,22,86,29,62,94,100,77,81,73,87,96,25,60,31,7,93,6,30,98,11,43,72,51,8,37,38,48,74,5,49,80,23,70,26,61,64,27,52,55,44,35,1,46,41,50,42,95,32,99,65,75,91,36,78,68,89,53,69,24,58,92,13,47,10,63,97,54,57,21,33,18,84,12,20,88,4,34,85,59,16,9,71,3,79,39,14,76,82,67
52,42,35,78,50,58,13,4,59,55,32,47,91,63,18,85,46,24,67,76,99,20,97,41,68,88,75,34,53,92,39,36,54,10,65,79,9,84,57,71,33,89,3,69,16,82,95,14,1,44,12,21,26,5,11,6,56,77,80,17,23,93,83,96,45,30,98,72,25,28,81,73,22,87,66,64,48,8,49,100,86,29,94,70,62,61,15,40,31,38,74,43,7,37,60,51,19,2,27,90
99,85,41,24,67,92,50,18,14,82,76,33,32,54,53,91,12,46,79,35,75,3,1,84,88,44,58,4,89,20,97,16,21,59,68,69,57,13,39,52,78,36,71,10,63,34,65,9,55,42,47,95,43,94,51,30,62,86,70,96,8,48,5,28,7,23,26,100,27,40,38,19,45,56,22,98,61,17,37,15,87,60,80,73,74,64,83,90,2,77,25,11,72,81,93,49,31,66,29,6
72,30,66,22,31,56,100,77,43,62,61,6,94,49,23,83,64,5,81,70,19,17,80,28,27,90,11,40,73,29,74,8,37,38,93,86,15,96,2,25,51,60,98,7,87,48,26,45,92,71,4,33,99,54,55,67,76,13,36,44,10,20,52,53,95,85,42,16,79,57,97,65,47,35,82,89,21,59,46,39,34,91,69,78,12,50,24,14,32,41,18,3,75,68,88,84,63,1,9,58
48,28,15,40,11,94,22,38,83,37,70,81,43,2,17,49,98,64,7,60,87,8,74,5,56,66,51,30,61,86,25,26,19,100,45,73,90,29,27,80,31,77,96,62,6,93,72,23,55,39,85,10,75,69,53,34,13,21,63,35,54,32,84,9,44,95,58,76,65,20,57,52,97,16,36,67,24,42,1,99,14,50,68,59,89,46,82,71,79,91,92,3,12,33,78,41,47,18,4,88
57,1,9,24,18,10,79,20,3,42,71,46,32,85,91,67,76,41,92,13,59,47,55,84,16,78,53,12,63,95,69,68,54,21,82,39,97,89,52,75,50,14,44,35,65,36,4,88,58,99,34,33,96,29,37,17,98,93,48,7,87,64,60,11,74,40,94,30,81,43,66,6,56,26,8,28,70,100,2,27,45,19,49,5,80,23,22,62,77,51,15,25,38,72,83,73,86,61,31,90
35,41,50,65,59,57,58,78,79,75,54,76,53,47,24,9,68,13,99,95,46,32,44,20,21,91,10,1,52,3,85,71,16,97,18,89,4,36,33,39,42,88,67,14,92,69,55,63,12,84,34,82,66,96,28,87,49,48,45,93,83,62,72,56,74,15,26,40,94,73,61,60,37,27,8,43,86,100,29,7,90,23,6,22,81,19,31,2,64,11,25,5,30,77,80,17,38,51,98,70
49,5,48,28,2,62,26,73,51,43,29,27,94,83,6,93,70,81,100,61,66,17,90,38,80,40,64,74,45,98,37,77,11,7,25,23,22,19,56,8,60,15,86,31,87,30,72,96,9,76,82,69,84,99,71,68,24,39,18,54,63,46,79,75,36,16,41,13,59,89,58,14,53,50,85,67,32,10,4,42,57,65,97,91,20,55,12,88,95,35,52,33,3,78,34,47,92,21,44,1
90,15,96,83,100,60,56,77,6,70,11,8,38,26,51,87,73,66,19,7,98,81,27,72,5,30,86,28,40,23,94,74,17,29,93,49,62,43,61,22,80,48,37,64,25,31,2,45,1,13,68,9,99,91,50,89,4,78,20,82,92,46,21,34,58,84,12,97,35,16,14,65,53,54,69,18,57,32,3,42,75,88,24,59,79,71,39,85,55,47,44,67,41,33,63,95,52,10,76,36
15,22,19,73,62,37,26,77,31,51,29,49,60,81,30,83,64,8,17,48,100,87,94,70,5,23,7,80,96,56,61,6,2,40,98,66,38,25,27,72,11,90,43,93,74,28,45,86,88,9,52,36,46,89,63,84,20,65,53,41,33,99,91,35,59,42,54,34,24,3,82,85,44,39,71,21,57,18,69,58,95,12,16,1,47,79,55,76,13,14,75,10,92,78,97,32,67,4,68,50
7,81,77,98,11,66,56,72,74,6,64,26,5,22,28,38,83,48,93,8,29,2,94,100,87,90,62,49,61,19,30,80,86,51,45,23,37,40,43,15,27,31,17,96,60,25,70,73,13,12,39,71,47,20,34,16,14,79,59,84,50,21,85,44,55,78,36,35,4,65,82,76,89,97,99,88,1,10,41,57,58,67,24,69,9,53,68,46,95,18,63,52,32,33,91,92,54,75,42,3
7,74,25,70,29,26,43,15,11,83,40,66,51,6,27,80,77,56,98,31,62,90,45,61,48,38,96,17,8,100,49,37,93,23,5,22,86,30,2,19,72,73,28,81,64,94,87,60,3,58,39,97,76,67,14,16,4,42,44,78,18,34,59,24,89,84,9,75,57,47,82,52,12,35,55,54,13,79,88,53,50,92,71,46,95,36,85,63,21,99,10,68,69,33,32,41,91,1,20,65
8,37,5,6,31,40,17,30,93,62,11,2,19,45,100,81,23,22,7,70,90,64,87,27,60,72,25,51,86,96,43,77,56,26,94,49,15,80,98,66,61,48,38,73,28,83,74,29,69,32,12,88,75,4,39,10,79,20,71,84,47,91,57,59,63,78,52,68,18,54,65,42,95,41,36,55,67,76,58,44,92,97,1,24,33,21,9,82,46,16,13,50,34,35,99,85,89,3,14,53
11,43,29,90,98,94,93,19,25,15,100,48,77,7,62,83,49,51,60,96,28,74,2,31,72,64,17,56,22,6,40,61,45,5,26,80,86,38,66,27,23,70,37,30,81,87,8,73,21,76,47,41,99,33,14,89,97,39,75,42,53,79,4,12,71,54,68,95,16,1,92,18,78,63,58,59,36,91,34,46,55,52,67,65,20,44,82,9,88,69,32,13,24,50,10,57,84,35,85,3
64,96,48,37,100,70,17,19,90,83,45,49,5,7,6,28,23,77,61,2,8,25,86,56,94,80,98,26,29,66,73,40,15,74,27,72,51,30,81,60,62,22,31,11,93,43,87,38,76,3,97,99,85,63,12,1,16,13,33,10,71,44,59,42,89,92,58,95,21,79,52,50,84,36,67,57,14,68,4,78,18,39,54,24,9,82,46,53,65,75,20,91,69,32,88,41,55,34,35,47
34,65,71,9,46,67,79,85,75,44,89,99,14,10,84,42,97,33,91,95,82,58,32,92,13,53,21,76,63,20,57,52,68,55,50,4,59,18,47,36,54,88,12,78,3,69,24,39,35,16,41,1,23,19,8,38,43,37,7,86,22,90,60,48,27,11,93,5,30,98,28,72,66,74,2,94,87,70,61,83,73,26,80,64,51,81,56,49,15,6,96,40,77,29,17,25,62,31,45,100
61,74,37,90,11,5,45,81,6,29,19,66,93,56,30,15,62,77,25,28,87,96,17,98,72,40,38,73,70,60,7,80,23,22,31,27,94,86,26,8,64,51,100,49,43,48,2,83,36,52,41,67,9,14,63,99,92,3,39,75,4,82,33,97,68,46,34,65,10,57,18,84,59,13,53,55,35,85,21,24,20,1,58,76,50,91,78,69,89,95,79,88,16,47,44,32,71,42,54,12
53,55,52,59,97,3,4,91,47,85,42,67,68,69,54,34,12,21,18,20,57,1,41,35,44,95,10,46,99,84,58,71,79,92,14,78,13,32,65,9,33,88,16,50,63,76,24,36,39,82,75,89,22,17,87,45,80,72,5,83,31,15,86,77,7,25,60,93,19,43,2,26,38,40,23,70,81,8,66,90,98,64,49,96,37,30,6,61,11,74,27,62,73,51,94,48,29,56,28,100
37,40,26,2,83,38,60,5,25,94,73,56,87,100,66,48,70,22,98,93,17,45,86,8,90,81,61,96,6,51,15,27,77,74,72,19,43,64,23,49,62,31,28,11,80,30,29,7,21,34,18,89,55,39,88,47,4,65,16,32,35,82,24,41,33,50,9,85,95,52,63,44,97,78,75,91,76,57,58,42,13,12,20,99,67,79,68,59,53,71,46,1,3,92,14,10,69,84,36,54
93,60,94,51,27,38,90,2,74,8,70,22,17,49,19,37,6,87,30,62,77,56,43,25,23,48,96,28,29,45,61,66,72,40,81,7,86,5,15,11,64,83,80,73,31,26,100,98,68,36,92,91,41,35,99,9,1,13,33,59,52,20,18,34,14,16,95,32,44,69,82,46,3,50,84,65,63,57,47,39,4,10,88,89,55,21,75,67,71,24,58,76,54,78,97,85,53,79,42,12
5,56,8,64,98,81,43,26,28,62,19,25,49,48,87,6,90,100,86,29,37,93,27,17,61,38,2,22,11,30,51,60,40,74,73,31,45,94,96,72,70,77,23,83,80,15,66,7,85,71,89,50,32,67,55,95,84,63,1,65,33,68,69,10,82,35,91,46,12,97,21,3,42,16,36,20,13,41,44,18,9,39,79,88,99,14,75,92,78,53,57,54,34,4,76,52,58,47,59,24
65,59,9,97,92,20,75,69,50,4,63,79,71,16,39,10,78,42,76,89,99,13,46,35,67,1,24,18,3,33,47,21,85,68,36,12,34,91,54,88,55,41,44,52,58,57,95,84,53,14,82,32,62,83,94,96,86,22,48,56,81,60,74,66,87,90,45,98,51,49,43,93,37,17,40,31,77,29,2,70,25,38,5,80,61,27,23,64,19,73,26,7,30,6,100,8,28,11,15,72
95,20,78,69,88,34,35,52,46,65,71,59,58,82,53,55,9,4,16,24,92,42,67,33,99,85,10,68,1,63,89,84,36,97,79,41,39,44,13,3,76,21,91,57,50,12,32,54,14,47,75,18,2,74,38,49,87,22,98,94,31,11,28,70,45,19,48,25,30,62,40,5,7,72,56,8,66,80,29,23,60,93,27,83,86,37,26,73,17,51,64,43,90,100,81,15,6,61,77,96
54,18,85,41,78,63,68,14,76,84,33,10,69,21,13,47,4,79,24,82,58,39,71,52,92,32,35,89,57,67,50,97,3,55,34,65,75,44,91,88,95,9,59,99,1,12,42,36,20,16,46,53,72,43,23,22,7,64,83,77,19,27,94,87,70,81,96,11,5,40,6,62,86,37,25,90,80,2,49,61,60,51,28,56,74,100,15,73,45,93,48,66,8,38,17,29,98,30,26,31
37,38,100,6,23,19,70,28,27,98,86,43,74,61,87,15,5,51,81,11,56,94,83,90,45,66,48,60,22,30,77,93,96,7,62,17,25,2,29,8,31,72,49,40,80,73,26,64,84,57,67,79,92,59,12,99,53,33,52,42,82,78,68,76,58,85,47,18,44,75,71,10,63,32,24,91,46,69,14,95,21,9,35,13,36,54,1,65,16,55,50,97,88,4,20,34,89,41,39,3
38,17,45,90,29,51,11,96,25,94,23,8,70,7,26,81,43,2,77,74,28,31,5,80,98,49,48,6,27,73,56,86,72,64,93,66,60,87,30,62,40,100,83,61,22,19,15,37,34,39,33,97,14,69,32,4,95,65,85,75,88,79,54,84,9,1,91,12,68,67,50,57,53,47,3,46,42,36,63,24,71,20,52,13,58,89,10,59,99,92,55,35,82,76,21,78,41,16,44,18
32,10,33,63,85,35,97,44,46,1,42,20,53,13,91,3,79,54,14,57,82,95,55,67,21,78,4,71,58,34,52,12,18,89,65,84,92,59,99,9,50,68,41,47,39,69,76,75,24,36,88,16,72,27,51,74,73,28,87,23,81,37,98,62,70,22,7,25,5,15,96,77,30,86,19,6,100,93,64,38,8,90,2,17,61,31,80,29,40,56,66,43,60,49,83,45,26,48,11,94
64,56,27,51,72,77,60,22,29,93,61,31,86,19,40,7,70,2,37,43,28,49,45,98,23,66,26,38,8,25,30,17,81,62,87,73,83,74,6,80,94,15,90,48,96,100,5,11,67,85,9,13,32,54,91,47,18,39,35,79,33,92,65,46,58,21,50,71,78,44,75,20,57,16,14,76,89,63,41,69,97,34,82,24,88,4,68,10,1,84,36,59,55,12,95,53,52,99,42,3
96,23,66,19,77,37,31,81,7,5,72,87,43,73,27,25,22,60,6,98,94,15,2,48,61,80,74,26,86,8,93,11,30,64,70,17,100,51,29,45,40,90,62,83,28,56,49,38,33,18,85,24,88,34,58,53,52,65,91,46,68,71,59,41,75,69,42,67,4,55,21,50,1,3,89,32,13,82,10,44,92,35,79,97,20,39,57,14,36,47,16,63,99,78,9,76,54,84,12,95
31,48,37,27,17,8,77,64,19,29,60,94,61,86,5,30,100,26,81,56,70,90,25,43,45,11,83,51,96,2,74,80,22,62,38,66,6,40,93,98,87,72,28,7,49,23,73,15,92,4,39,21,63,58,10,3,85,84,12,42,53,1,14,16,95,34,24,68,57,75,54,88,71,33,18,13,69,20,41,44,79,67,76,82,99,59,52,50,89,55,91,97,46,35,36,32,47,78,9,65
31,72,64,83,40,81,45,5,7,94,100,90,87,49,93,86,30,37,80,38,29,96,17,60,8,62,19,56,23,48,6,74,77,27,15,25,28,70,43,61,66,26,98,22,2,73,11,51,88,39,4,84,46,34,82,89,24,47,76,42,54,12,21,16,35,33,59,13,75,18,91,85,63,67,68,79,44,78,10,99,36,69,53,32,14,50,92,97,95,20,65,57,58,52,1,9,55,3,71,41
55,18,92,36,68,35,42,53,76,69,21,84,13,63,32,57,99,46,89,9,75,44,39,91,82,85,33,1,10,58,65,59,52,79,14,54,78,41,47,97,20,50,34,88,16,71,95,67,4,3,12,24,8,60,62,30,90,73,64,100,96,70,19,77,5,38,51,56,86,23,66,93,94,25,15,28,11,61,72,74,81,40,45,43,27,48,80,6,29,98,31,26,22,49,2,17,37,87,83,7
55,75,78,95,47,63,69,9,21,12,82,71,54,16,58,4,50,20,67,79,10,91,59,85,89,65,14,68,76,99,46,18,52,53,34,13,36,32,35,84,41,97,57,1,24,44,39,3,92,33,42,88,30,51,43,62,26,6,72,17,40,23,27,81,73,11,60,31,96,90,93,64,5,25,15,70,77,74,61,48,38,28,19,66,86,56,37,49,80,45,87,29,100,7,8,2,94,98,83,22
68,16,58,32,76,1,50,67,59,44,20,3,39,24,4,69,84,92,33,82,47,12,53,71,52,65,75,85,99,34,79,88,41,46,18,36,63,21,97,9,78,89,35,54,14,57,91,95,10,13,55,42,98,83,96,29,100,93,49,90,77,6,94,28,87,45,23,61,8,17,86,26,80,72,74,37,31,66,64,27,62,2,56,38,73,60,43,70,48,19,15,81,5,51,11,40,22,25,7,30
67,1,78,16,42,21,13,39,34,69,32,12,9,76,59,44,88,3,92,91,18,47,55,65,97,84,36,10,57,46,99,52,20,4,79,35,41,63,24,58,50,82,71,95,33,85,75,14,89,53,68,54,30,61,66,49,51,43,19,70,72,96,8,25,27,15,60,28,2,38,45,22,40,90,77,5,48,64,29,26,17,7,73,93,74,11,31,86,83,100,80,37,23,6,87,98,81,94,56,62
100,5,98,29,73,83,61,51,43,77,37,66,72,93,87,62,49,74,31,90,38,7,45,30,40,70,26,27,19,80,11,28,56,17,60,22,6,25,94,15,48,64,86,23,2,81,96,8,20,65,59,50,16,47,53,82,89,39,52,84,44,97,1,13,75,36,69,35,68,67,88,54,91,76,92,33,32,34,99,9,10,78,42,46,63,14,79,18,71,4,41,3,95,24,58,55,12,57,85,21
6,61,94,62,77,38,64,23,51,2,30,25,70,7,43,74,86,5,66,90,31,26,49,98,19,80,27,60,17,8,93,28,22,96,87,29,83,45,81,56,40,48,72,100,15,73,11,37,95,16,41,39,54,34,85,18,57,76,4,9,53,92,68,1,71,69,55,33,13,79,89,3,82,75,99,59,12,21,42,24,20,78,52,32,58,84,47,63,91,97,67,10,65,36,44,88,46,50,35,14
22,23,81,74,38,2,5,66,56,31,94,17,29,87,86,96,77,61,80,60,15,90,51,25,30,6,37,19,7,40,48,27,70,62,93,100,64,8,72,43,83,45,98,49,11,73,28,26,82,97,33,75,95,88,84,21,76,24,1,46,67,89,14,20,39,32,9,10,78,92,85,57,65,53,52,99,16,54,4,47,59,41,55,18,35,63,42,50,3,69,58,91,79,12,34,44,36,68,13,71
60,25,90,8,83,74,93,96,5,17,30,94,43,15,22,31,87,26,80,81,45,28,48,27,37,38,64,86,29,19,72,62,56,61,70,40,23,73,6,98,7,2,51,66,100,11,77,49,63,67,92,44,1,47,59,18,78,21,4,12,39,13,24,58,57,20,14,65,34,69,35,53,97,91,89,10,32,99,46,54,82,42,88,55,36,3,33,16,75,85,95,84,52,76,50,9,71,41,79,68
39,46,97,1,65,78,18,68,54,75,44,32,14,10,36,69,53,50,42,24,55,20,99,79,88,57,82,71,89,95,59,63,35,4,92,21,84,12,52,47,3,67,16,33,91,41,58,9,85,13,34,76,77,19,70,5,7,96,49,45,74,30,38,6,17,83,2,94,60,73,15,23,37,72,48,8,87,81,25,100,51,66,28,27,64,11,61,43,56,29,26,62,22,31,40,86,93,90,98,80
99,85,20,65,54,79,89,92,42,32,63,4,46,18,84,10,16,9,3,47,75,14,57,95,1,34,44,55,76,39,68,36,52,82,91,58,21,50,24,33,71,35,88,59,97,12,53,41,13,78,67,69,77,49,64,26,22,15,19,51,66,87,80,7,5,86,37,23,62,27,38,48,45,74,98,29,73,70,30,6,61,96,17,11,72,28,93,43,40,94,2,8,100,60,25,90,81,83,56,31
69,18,55,50,35,46,14,21,24,32,58,54,71,68,53,78,20,85,36,99,52,91,63,65,79,92,13,67,39,84,82,41,9,16,47,4,42,10,88,97,59,34,57,76,89,1,75,12,95,33,44,3,60,2,11,26,29,100,66,17,38,19,6,90,77,27,64,5,28,30,40,86,83,61,23,73,93,70,25,7,56,45,31,94,15,43,62,48,74,51,87,22,8,96,37,72,49,98,80,81
86,45,5,23,98,56,2,87,26,66,94,27,7,80,61,93,29,19,38,77,49,25,64,73,81,83,62,11,30,74,8,17,31,90,37,6,96,15,43,48,100,70,72,28,60,22,40,51,35,50,52,57,84,33,58,82,34,32,68,67,14,10,54,46,13,92,12,18,97,69,47,53,55,89,59,9,4,85,91,44,3,99,65,95,79,71,42,24,16,20,78,21,36,1,63,41,75,88,76,39
47,76,79,39,57,52,36,20,65,12,1,54,69,63,35,50,95,32,99,55,18,78,89,13,34,14,58,97,75,9,21,41,53,44,82,71,91,4,10,3,67,92,24,33,59,16,84,85,42,88,46,68,7,73,74,90,77,66,60,38,6,45,48,93,51,49,8,40,37,83,81,25,11,30,72,80,100,15,17,43,27,62,94,19,28,23,96,31,86,26,98,22,56,70,2,61,5,87,29,64
54,4,75,21,88,53,12,47,16,34,50,84,78,39,91,14,82,58,55,65,44,24,76,89,95,3,57,97,18,52,42,9,85,10,41,1,68,63,36,67,33,46,32,59,79,99,20,71,13,92,69,35,72,45,5,43,40,60,29,8,30,56,74,22,64,15,80,100,62,7,90,66,81,6,11,28,98,2,31,17,19,38,73,37,27,94,87,70,25,48,83,26,61,51,23,49,77,96,86,93
5,26,83,90,28,19,96,6,17,81,62,45,49,43,66,15,60,56,23,37,98,2,7,31,100,77,22,70,40,87,64,94,86,29,72,93,80,51,11,27,25,8,74,73,61,48,38,30,88,97,9,91,35,55,59,54,10,33,63,1,18,76,39,95,12,57,84,53,52,71,32,36,78,75,13,85,20,42,14,24,99,79,34,21,50,46,82,44,3,68,4,92,65,58,47,69,67,89,41,16
97,20,18,78,47,21,89,33,75,67,63,82,95,1,13,12,91,58,32,10,99,92,14,54,53,35,76,84,4,88,68,69,79,34,71,52,24,39,50,3,42,55,36,65,16,41,46,85,9,59,57,44,7,49,25,77,51,60,94,15,72,74,96,31,45,28,56,30,6,87,83,38,81,29,27,61,26,2,93,23,62,19,22,98,5,66,40,8,37,80,73,17,100,70,86,11,43,48,90,64
11,22,2,98,19,51,5,87,72,6,73,27,70,26,64,80,37,17,61,81,48,66,43,15,38,60,62,23,56,100,31,86,74,40,25,77,90,49,96,94,7,28,45,30,93,29,83,8,36,1,84,67,50,4,57,41,97,75,13,10,55,18,69,85,63,12,79,88,9,65,33,82,34,52,39,20,92,99,78,44,59,35,53,58,91,16,24,95,89,47,14,42,46,3,68,21,32,54,71,76
44,42,16,52,58,84,97,57,65,54,21,67,92,78,50,33,20,99,82,47,12,35,39,85,24,36,91,13,10,9,59,69,14,53,41,34,63,1,79,75,76,88,32,46,4,89,18,55,95,3,68,71,70,64,8,81,83,94,61,29,62,31,30,19,73,43,2,60,40,25,100,98,28,17,96,5,72,90,11,87,51,77,15,93,6,49,45,37,56,48,26,7,66,22,86,38,27,23,80,74
96,15,56,5,72,81,51,28,48,83,31,23,38,64,77,62,7,80,26,45,93,49,29,2,86,19,40,94,66,30,27,74,25,73,98,17,90,60,37,100,43,6,61,87,22,8,11,70,57,68,69,55,9,76,33,46,14,10,99,32,95,84,78,53,88,41,65,24,4,75,13,52,63,35,1,36,50,79,34,21,91,92,44,39,47,54,97,85,12,71,3,18,20,59,89,82,16,58,67,42
60,23,61,27,40,45,70,80,49,8,73,15,81,19,5,98,37,22,30,38,48,96,64,25,94,87,86,83,51,31,100,66,7,72,93,43,90,56,29,74,62,11,17,77,2,28,26,6,69,57,67,58,59,65,71,42,99,50,34,95,55,44,53,14,32,1,84,3,16,68,52,20,35,12,76,24,92,85,82,63,41,36,89,79,9,46,47,97,75,88,33,21,78,4,91,39,13,10,54,18
17,38,86,15,60,8,25,66,98,94,96,77,45,23,100,48,2,19,72,62,80,30,81,74,28,29,90,22,73,87,56,93,70,5,61,31,7,40,83,26,51,6,11,49,37,27,43,64,52,42,44,63,35,79,78,39,41,10,24,1,33,34,82,46,91,9,21,47,4,69,88,50,53,75,68,85,57,97,58,36,13,59,84,20,18,32,76,95,67,99,14,89,16,54,92,3,55,71,12,65
100,40,2,8,11,22,17,28,61,66,45,49,23,51,29,73,38,64,90,86,43,48,80,19,94,62,60,81,87,77,37,93,5,83,26,72,74,98,70,96,31,6,15,30,27,7,25,56,9,3,54,59,88,84,24,36,78,53,52,35,21,79,97,85,10,99,47,20,34,67,92,58,13,41,57,14,39,76,18,50,42,65,68,55,69,63,33,46,82,32,71,16,44,4,95,89,1,75,12,91
62,30,90,66,22,100,77,19,83,15,70,17,93,37,40,80,87,31,28,60,45,38,7,8,96,74,2,98,11,72,27,56,86,5,81,23,26,61,29,64,48,6,25,49,73,43,51,94,65,50,3,13,78,1,39,16,91,4,63,33,75,24,20,53,59,71,79,44,67,92,58,99,41,46,76,12,84,9,21,36,35,82,42,54,89,95,14,97,47,34,68,85,57,32,69,10,52,18,88,55
88,34,89,65,85,75,99,12,71,95,36,67,58,32,84,18,79,55,76,20,16,21,10,52,13,69,9,91,14,39,44,54,53,33,35,1,82,97,50,78,24,46,63,92,3,68,42,59,57,4,41,47,2,5,98,40,19,30,43,29,80,15,64,66,87,31,51,27,25,26,7,28,49,74,56,60,48,38,73,77,90,81,100,22,61,70,86,83,72,11,6,93,45,37,17,94,62,8,96,23
